group,names,scores,logfoldchanges,pvals,pvals_adj
8,C19orf44,-0.0094897,0.6103747,0.9924284284508615,0.9964140847900216
8,CTD-2516F10.2,-0.0094897,0.59514904,0.9924284284508615,0.9964140847900216
8,SOX13,-0.0094897,0.6311938,0.9924284284508615,0.9964140847900216
8,RP11-439L18.2,-0.0094897,0.5992052,0.9924284284508615,0.9964140847900216
8,RP11-805J14.5,-0.0094897,0.59674484,0.9924284284508615,0.9964140847900216
8,CTB-102L5.4,-0.0094897,0.5917755,0.9924284284508615,0.9964140847900216
8,MADCAM1,-0.0094897,0.6123945,0.9924284284508615,0.9964140847900216
8,RP11-803D5.4,-0.0094897,0.60658056,0.9924284284508615,0.9964140847900216
8,RP4-684O24.5,-0.0094897,0.64475256,0.9924284284508615,0.9964140847900216
8,AC016683.5,-0.0094897,0.5886612,0.9924284284508615,0.9964140847900216
8,TNFRSF11A,-0.0094897,0.5973893,0.9924284284508615,0.9964140847900216
8,CDH20,-0.0094897,0.5986399,0.9924284284508615,0.9964140847900216
8,CCNT2-AS1,-0.0094897,0.590721,0.9924284284508615,0.9964140847900216
8,SPIRE1,-0.0094897,0.58726144,0.9924284284508615,0.9964140847900216
8,RAB12,-0.0094897,0.6112202,0.9924284284508615,0.9964140847900216
8,RP5-940J5.6,-0.0094897,0.58699596,0.9924284284508615,0.9964140847900216
8,L3MBTL4,-0.0094897,0.5982472,0.9924284284508615,0.9964140847900216
8,ERMN,-0.0094897,0.60366803,0.9924284284508615,0.9964140847900216
8,RP11-498C9.2,-0.0094897,0.58772254,0.9924284284508615,0.9964140847900216
8,RP11-1055B8.4,-0.0094897,0.5864094,0.9924284284508615,0.9964140847900216
8,CBX2,-0.0094897,0.6077029,0.9924284284508615,0.9964140847900216
8,PPT2-EGFL8,-0.0094897,0.692136,0.9924284284508615,0.9964140847900216
8,CLECL1,-0.0094897,0.6232047,0.9924284284508615,0.9964140847900216
8,CHRNA1,-0.0094897,0.5877479,0.9924284284508615,0.9964140847900216
8,TTC30B,-0.0094897,0.5893687,0.9924284284508615,0.9964140847900216
8,MIR3615,-0.0094897,0.60181564,0.9924284284508615,0.9964140847900216
8,UPK2,-0.0094897,0.5902604,0.9924284284508615,0.9964140847900216
8,GUCA1B,-0.0094897,0.5952668,0.9924284284508615,0.9964140847900216
8,PHLDB1,-0.0094897,0.5871357,0.9924284284508615,0.9964140847900216
8,ARHGAP42,-0.0094897,0.5886568,0.9924284284508615,0.9964140847900216
8,RP11-477N3.1,-0.0094897,0.58744305,0.9924284284508615,0.9964140847900216
8,CTAGE9,-0.0094897,0.5892009,0.9924284284508615,0.9964140847900216
8,RP11-707G14.1,-0.0094897,0.58678746,0.9924284284508615,0.9964140847900216
8,CTD-2555C10.3,-0.0094897,0.58652914,0.9924284284508615,0.9964140847900216
8,FAM209A,-0.0094897,0.6285926,0.9924284284508615,0.9964140847900216
8,RP3-486I3.7,-0.0094897,0.5874,0.9924284284508615,0.9964140847900216
8,RP5-1112D6.4,-0.0094897,0.5864411,0.9924284284508615,0.9964140847900216
8,RTKN,-0.0094897,0.5870244,0.9924284284508615,0.9964140847900216
8,PLGLB1,-0.0094897,0.58635616,0.9924284284508615,0.9964140847900216
8,AC104655.3,-0.0094897,0.59084624,0.9924284284508615,0.9964140847900216
8,RP11-505P4.6,-0.0094897,0.5895743,0.9924284284508615,0.9964140847900216
8,COLCA2,-0.0094897,0.59180075,0.9924284284508615,0.9964140847900216
8,RBL1-1,-0.0094897,0.6143426,0.9924284284508615,0.9964140847900216
8,KHDRBS2,-0.0094897,0.59311724,0.9924284284508615,0.9964140847900216
8,KIAA1211L,-0.0094897,0.59735465,0.9924284284508615,0.9964140847900216
8,MRPL30,-0.0094897,0.593012,0.9924284284508615,0.9964140847900216
8,LYG1,-0.0094897,0.5895991,0.9924284284508615,0.9964140847900216
8,NPAS2,-0.0094897,0.59043485,0.9924284284508615,0.9964140847900216
8,RP11-359K18.3,-0.0094897,0.59120363,0.9924284284508615,0.9964140847900216
8,KLHDC9,-0.0094897,0.59106624,0.9924284284508615,0.9964140847900216
8,RP11-656E20.5,-0.0094897,0.61572623,0.9924284284508615,0.9964140847900216
8,RP11-661A12.12,-0.0094897,0.5865163,0.9924284284508615,0.9964140847900216
8,GS1-393G12.14,-0.0094897,0.5973773,0.9924284284508615,0.9964140847900216
8,LRRC24,-0.0094897,0.61402774,0.9924284284508615,0.9964140847900216
8,RBFOX2,-0.0094897,0.5877941,0.9924284284508615,0.9964140847900216
8,AL020996.1,-0.0094897,0.5923117,0.9924284284508615,0.9964140847900216
8,PAQR7,-0.0094897,0.5933732,0.9924284284508615,0.9964140847900216
8,FRMPD3,-0.0094897,0.62955093,0.9924284284508615,0.9964140847900216
8,NUP62CL,-0.0094897,0.59301215,0.9924284284508615,0.9964140847900216
8,BNC2,-0.0094897,0.6036029,0.9924284284508615,0.9964140847900216
8,RFPL1S,-0.0094897,0.58877987,0.9924284284508615,0.9964140847900216
8,CTA-445C9.14,-0.0094897,0.6409003,0.9924284284508615,0.9964140847900216
8,SCARF2,-0.0094897,0.5875294,0.9924284284508615,0.9964140847900216
8,CLTCL1,-0.0094897,0.58962995,0.9924284284508615,0.9964140847900216
8,ZNF711,-0.0094897,0.5906563,0.9924284284508615,0.9964140847900216
8,WNK3,-0.0094897,0.5866745,0.9924284284508615,0.9964140847900216
8,CECR5-AS1,-0.0094897,0.6014352,0.9924284284508615,0.9964140847900216
8,CECR6,-0.0094897,0.5969929,0.9924284284508615,0.9964140847900216
8,RP11-656D10.3,-0.0094897,0.58909684,0.9924284284508615,0.9964140847900216
8,C19orf18,-0.0094897,0.6080114,0.9924284284508615,0.9964140847900216
8,UXT-AS1,-0.0094897,0.61029804,0.9924284284508615,0.9964140847900216
8,BOP1,-0.0094897,0.5872439,0.9924284284508615,0.9964140847900216
8,RP11-661A12.14,-0.0094897,0.5944421,0.9924284284508615,0.9964140847900216
8,CTD-2540F13.2,-0.0094897,0.59891456,0.9924284284508615,0.9964140847900216
8,RP1-317E23.3,-0.0094897,0.6088053,0.9924284284508615,0.9964140847900216
8,AC145110.1,-0.0094897,0.60746664,0.9924284284508615,0.9964140847900216
8,FAM132A,-0.0094897,0.59499085,0.9924284284508615,0.9964140847900216
8,RP1-140A9.1,-0.0094897,0.594636,0.9924284284508615,0.9964140847900216
8,PLCH2,-0.0094897,0.5929248,0.9924284284508615,0.9964140847900216
8,RP11-707M3.3,-0.0094897,0.5868414,0.9924284284508615,0.9964140847900216
8,DNAJC5B,-0.0094897,0.6062141,0.9924284284508615,0.9964140847900216
8,AP001058.3,-0.0094897,0.6134367,0.9924284284508615,0.9964140847900216
8,RP11-159H10.3,-0.0094897,0.5986954,0.9924284284508615,0.9964140847900216
8,RP11-312B8.1,-0.0094897,0.59003484,0.9924284284508615,0.9964140847900216
8,Y_RNA,-0.0094897,0.5916973,0.9924284284508615,0.9964140847900216
8,HSF2BP,-0.0094897,0.5916956,0.9924284284508615,0.9964140847900216
8,AP001412.1,-0.0094897,0.5908619,0.9924284284508615,0.9964140847900216
8,DNAJC28,-0.0094897,0.59519595,0.9924284284508615,0.9964140847900216
8,AP000254.8,-0.0094897,0.59347886,0.9924284284508615,0.9964140847900216
8,GPR157,-0.0094897,0.59494036,0.9924284284508615,0.9964140847900216
8,PADI2,-0.0094897,0.6098039,0.9924284284508615,0.9964140847900216
8,RP5-930J4.4,-0.0094897,0.5869944,0.9924284284508615,0.9964140847900216
8,RP5-1042K10.10,-0.0094897,0.5869674,0.9924284284508615,0.9964140847900216
8,AC083843.2,-0.0094897,0.588882,0.9924284284508615,0.9964140847900216
8,RP11-342M1.3,-0.0094897,0.5890111,0.9924284284508615,0.9964140847900216
8,SLC2A1-AS1,-0.0094897,0.59322596,0.9924284284508615,0.9964140847900216
8,C9orf147,-0.0094897,0.5919679,0.9924284284508615,0.9964140847900216
8,ZNF547,-0.0094897,0.5898124,0.9924284284508615,0.9964140847900216
8,RP11-356N1.2,-0.0094897,0.58918786,0.9924284284508615,0.9964140847900216
8,CELSR2,-0.0094897,0.5943815,0.9924284284508615,0.9964140847900216
8,C10orf25,-0.0094897,0.61421084,0.9924284284508615,0.9964140847900216
8,AASS,-0.0094897,0.5893204,0.9924284284508615,0.9964140847900216
8,RP4-773N10.4,-0.0094897,0.6392321,0.9924284284508615,0.9964140847900216
8,MAMSTR,-0.0094897,0.58658844,0.9924284284508615,0.9964140847900216
8,TACR2,-0.0094897,0.58901215,0.9924284284508615,0.9964140847900216
8,RASA4B,-0.0094897,0.606857,0.9924284284508615,0.9964140847900216
8,USP54,-0.0094897,0.58697814,0.9924284284508615,0.9964140847900216
8,CTD-2571L23.8,-0.0094897,0.59029526,0.9924284284508615,0.9964140847900216
8,HIST2H2BF,-0.0094897,0.5927489,0.9924284284508615,0.9964140847900216
8,RP11-137H2.4,-0.0094897,0.58665663,0.9924284284508615,0.9964140847900216
8,RP11-98D18.3,-0.0094897,0.5946124,0.9924284284508615,0.9964140847900216
8,PANK1,-0.0094897,0.5865346,0.9924284284508615,0.9964140847900216
8,RP11-15A1.7,-0.0094897,0.58670443,0.9924284284508615,0.9964140847900216
8,AQP10,-0.0094897,0.5902425,0.9924284284508615,0.9964140847900216
8,SORBS1,-0.0094897,0.5913748,0.9924284284508615,0.9964140847900216
8,TLL2,-0.0094897,0.59201074,0.9924284284508615,0.9964140847900216
8,CD1E,-0.0094897,0.62404484,0.9924284284508615,0.9964140847900216
8,CCDC3,-0.0094897,0.63169354,0.9924284284508615,0.9964140847900216
8,RP11-138I18.2,-0.0094897,0.5931023,0.9924284284508615,0.9964140847900216
8,RP4-561L24.3,-0.0094897,0.64291346,0.9924284284508615,0.9964140847900216
8,C1orf177,-0.0094897,0.5864267,0.9924284284508615,0.9964140847900216
8,C5,-0.0094897,0.58915716,0.9924284284508615,0.9964140847900216
8,CTC-550B14.7,-0.0094897,0.5975081,0.9924284284508615,0.9964140847900216
8,RP11-247A12.2,-0.0094897,0.63762295,0.9924284284508615,0.9964140847900216
8,CCDC163P,-0.0094897,0.5881829,0.9924284284508615,0.9964140847900216
8,RP11-544A12.4,-0.0094897,0.63950926,0.9924284284508615,0.9964140847900216
8,YY2,-0.0094897,0.5890567,0.9924284284508615,0.9964140847900216
8,FOXD2,-0.0094897,0.58702356,0.9924284284508615,0.9964140847900216
8,CTD-2587H19.1,-0.0094897,0.5889423,0.9924284284508615,0.9964140847900216
8,CLCN4,-0.0094897,0.60600215,0.9924284284508615,0.9964140847900216
8,ZNF425,-0.0094897,0.62270176,0.9924284284508615,0.9964140847900216
8,ARSE,-0.0094897,0.5919698,0.9924284284508615,0.9964140847900216
8,CTD-3093M3.1,-0.0094897,0.6085311,0.9924284284508615,0.9964140847900216
8,AC008440.5,-0.0094897,0.5880259,0.9924284284508615,0.9964140847900216
8,ZNF415,-0.0094897,0.5882549,0.9924284284508615,0.9964140847900216
8,ZNF578,-0.0094897,0.5869924,0.9924284284508615,0.9964140847900216
8,VIPR2,-0.0094897,0.58683825,0.9924284284508615,0.9964140847900216
8,LCNL1,-0.0094897,0.6289904,0.9924284284508615,0.9964140847900216
8,LRRC26,-0.0094897,0.62556523,0.9924284284508615,0.9964140847900216
8,CTD-2006K23.2,-0.0094897,0.58980787,0.9924284284508615,0.9964140847900216
8,RP11-863K10.7,-0.0094897,0.59331816,0.9924284284508615,0.9964140847900216
8,LINC00511,-0.0094897,0.5901615,0.9924284284508615,0.9964140847900216
8,RP11-484K9.4,-0.0094897,0.60363024,0.9924284284508615,0.9964140847900216
8,RP11-529K1.4,-0.0094897,0.6239551,0.9924284284508615,0.9964140847900216
8,CTD-2033A16.3,-0.0094897,0.5879406,0.9924284284508615,0.9964140847900216
8,HAS3,-0.0094897,0.59037304,0.9924284284508615,0.9964140847900216
8,WDR66,-0.0094897,0.5894935,0.9924284284508615,0.9964140847900216
8,CTRL,-0.0094897,0.5988899,0.9924284284508615,0.9964140847900216
8,CCDC62,-0.0094897,0.6307352,0.9924284284508615,0.9964140847900216
8,NRN1L,-0.0094897,0.6071722,0.9924284284508615,0.9964140847900216
8,CMTM4,-0.0094897,0.58718556,0.9924284284508615,0.9964140847900216
8,RP11-571M6.7,-0.0094897,0.59175277,0.9924284284508615,0.9964140847900216
8,CTD-2215E18.1,-0.0094897,0.59924346,0.9924284284508615,0.9964140847900216
8,FGF9,-0.0094897,0.58780736,0.9924284284508615,0.9964140847900216
8,USP12-AS2,-0.0094897,0.58984524,0.9924284284508615,0.9964140847900216
8,RP11-388M20.6,-0.0094897,0.59236157,0.9924284284508615,0.9964140847900216
8,RP11-196G11.2,-0.0094897,0.6094498,0.9924284284508615,0.9964140847900216
8,RP11-290D2.3,-0.0094897,0.593464,0.9924284284508615,0.9964140847900216
8,LINC00562,-0.0094897,0.59127766,0.9924284284508615,0.9964140847900216
8,RP11-884K10.7,-0.0094897,0.58646274,0.9924284284508615,0.9964140847900216
8,RP11-178L8.7,-0.0094897,0.5992592,0.9924284284508615,0.9964140847900216
8,TLR9,-0.0094897,0.58857566,0.9924284284508615,0.9964140847900216
8,AC137932.1,-0.0094897,0.591015,0.9924284284508615,0.9964140847900216
8,BHLHE40-AS1,-0.0094897,0.6077008,0.9924284284508615,0.9964140847900216
8,RP3-380B8.4,-0.0094897,0.59006697,0.9924284284508615,0.9964140847900216
8,RP11-588G21.2,-0.0094897,0.5917673,0.9924284284508615,0.9964140847900216
8,GLIPR1L2,-0.0094897,0.5977208,0.9924284284508615,0.9964140847900216
8,RP11-290L1.3,-0.0094897,0.61885345,0.9924284284508615,0.9964140847900216
8,ACVR2B,-0.0094897,0.6281754,0.9924284284508615,0.9964140847900216
8,CTC-338M12.6,-0.0094897,0.5881388,0.9924284284508615,0.9964140847900216
8,RP11-420A6.2,-0.0094897,0.5983263,0.9924284284508615,0.9964140847900216
8,RP11-81A22.5,-0.0094897,0.61003923,0.9924284284508615,0.9964140847900216
8,RP13-131K19.2,-0.0094897,0.60617894,0.9924284284508615,0.9964140847900216
8,CTC-209H22.3,-0.0094897,0.599473,0.9924284284508615,0.9964140847900216
8,GAS8,-0.0094897,0.60103565,0.9924284284508615,0.9964140847900216
8,RP13-131K19.7,-0.0094897,0.5973736,0.9924284284508615,0.9964140847900216
8,RANBP17,-0.0094897,0.5872381,0.9924284284508615,0.9964140847900216
8,CTB-114C7.4,-0.0094897,0.5938275,0.9924284284508615,0.9964140847900216
8,CTD-2201I18.1,-0.0094897,0.5895664,0.9924284284508615,0.9964140847900216
8,ATP2A1,-0.0094897,0.619892,0.9924284284508615,0.9964140847900216
8,RP11-379K17.4,-0.0094897,0.5866463,0.9924284284508615,0.9964140847900216
8,RP11-106M3.3,-0.0094897,0.588459,0.9924284284508615,0.9964140847900216
8,DACT1,-0.0094897,0.6007948,0.9924284284508615,0.9964140847900216
8,FBXL22,-0.0094897,0.6065849,0.9924284284508615,0.9964140847900216
8,ESR2,-0.0094897,0.5892045,0.9924284284508615,0.9964140847900216
8,EVC,-0.0094897,0.5868299,0.9924284284508615,0.9964140847900216
8,SLC10A1,-0.0094897,0.5889382,0.9924284284508615,0.9964140847900216
8,DPF3,-0.0094897,0.5947924,0.9924284284508615,0.9964140847900216
8,DYX1C1,-0.0094897,0.60169643,0.9924284284508615,0.9964140847900216
8,PGF,-0.0094897,0.58804035,0.9924284284508615,0.9964140847900216
8,RP11-774O3.3,-0.0094897,0.5869843,0.9924284284508615,0.9964140847900216
8,RP11-36B15.1,-0.0094897,0.5995881,0.9924284284508615,0.9964140847900216
8,AC195454.1,-0.0094897,0.5959203,0.9924284284508615,0.9964140847900216
8,C15orf52,-0.0094897,0.5991501,0.9924284284508615,0.9964140847900216
8,AL928742.12,-0.0094897,0.59859645,0.9924284284508615,0.9964140847900216
8,FAM47E,-0.0094897,0.5933761,0.9924284284508615,0.9964140847900216
8,RP11-600F24.7,-0.0094897,0.5881011,0.9924284284508615,0.9964140847900216
8,KTN1-AS1,-0.0094897,0.5866605,0.9924284284508615,0.9964140847900216
8,TRIM61,-0.0094897,0.58971375,0.9924284284508615,0.9964140847900216
8,RP11-77H9.2,-0.0094897,0.5872842,0.9924284284508615,0.9964140847900216
8,CTD-3154N5.1,-0.0094897,0.59766513,0.9924284284508615,0.9964140847900216
8,KDELC1,-0.0094897,0.5881548,0.9924284284508615,0.9964140847900216
8,SEPP1,-0.0094897,0.58656263,0.9924284284508615,0.9964140847900216
8,MYO16,-0.0094897,0.5928163,0.9924284284508615,0.9964140847900216
8,LA16c-358B7.3,-0.0094897,0.58704585,0.9924284284508615,0.9964140847900216
8,CTD-2023M8.1,-0.0094897,0.5909216,0.9924284284508615,0.9964140847900216
8,CCDC78,-0.0094897,0.59545904,0.9924284284508615,0.9964140847900216
8,CRYGS,-0.0094897,0.593905,0.9924284284508615,0.9964140847900216
8,LRRC16B,-0.0094897,0.5881409,0.9924284284508615,0.9964140847900216
8,SEMA5A,-0.0094897,0.59508073,0.9924284284508615,0.9964140847900216
8,CTD-2012J19.3,-0.0094897,0.6037467,0.9924284284508615,0.9964140847900216
8,TLR3,-0.0094897,0.64176846,0.9924284284508615,0.9964140847900216
8,LTB4R2-1,-0.0094897,0.6013378,0.9924284284508615,0.9964140847900216
8,C4orf47,-0.0094897,0.59546536,0.9924284284508615,0.9964140847900216
8,RP11-211G3.2,-0.0094897,0.66773635,0.9924284284508615,0.9964140847900216
8,LINC00884,-0.0094897,0.60067827,0.9924284284508615,0.9964140847900216
8,AC093642.3,-0.0094897,0.5888426,0.9924284284508615,0.9964140847900216
8,NUDT12,-0.0094897,0.5990344,0.9924284284508615,0.9964140847900216
8,WNT10B,-0.0094897,0.58635455,0.9924284284508615,0.9964140847900216
8,TRIM31,-0.0094897,0.587112,0.9924284284508615,0.9964140847900216
8,AC024940.1,-0.0094897,0.5880394,0.9924284284508615,0.9964140847900216
8,HIST1H4K,-0.0094897,0.60570055,0.9924284284508615,0.9964140847900216
8,RP11-20B24.5,-0.0094897,0.5864663,0.9924284284508615,0.9964140847900216
8,OMG,-0.0094897,0.6345594,0.9924284284508615,0.9964140847900216
8,C6orf229,-0.0094897,0.58936083,0.9924284284508615,0.9964140847900216
8,RP11-242D8.1,-0.0094897,0.586535,0.9924284284508615,0.9964140847900216
8,KRT23,-0.0094897,0.5897658,0.9924284284508615,0.9964140847900216
8,TCAP,-0.0094897,0.5895713,0.9924284284508615,0.9964140847900216
8,KRT86,-0.0094897,0.5868506,0.9924284284508615,0.9964140847900216
8,OVCH1-AS1,-0.0094897,0.61288214,0.9924284284508615,0.9964140847900216
8,HIST1H2BH,-0.0094897,0.5876239,0.9924284284508615,0.9964140847900216
8,KCNH3,-0.0094897,0.59407187,0.9924284284508615,0.9964140847900216
8,SLC6A4,-0.0094897,0.58879846,0.9924284284508615,0.9964140847900216
8,RP11-996F15.2,-0.0094897,0.59206194,0.9924284284508615,0.9964140847900216
8,MAP3K14-AS1,-0.0094897,0.5893698,0.9924284284508615,0.9964140847900216
8,SPEG,-0.0094897,0.5902175,0.9924284284508615,0.9964140847900216
8,FAM106A,-0.0094897,0.5918457,0.9924284284508615,0.9964140847900216
8,RP11-977G19.12,-0.0094897,0.6133801,0.9924284284508615,0.9964140847900216
8,NCKAP1,-0.0094897,0.6025309,0.9924284284508615,0.9964140847900216
8,AC008174.3,-0.0094897,0.60329014,0.9924284284508615,0.9964140847900216
8,CTA-14H9.5,-0.0094897,0.5892033,0.9924284284508615,0.9964140847900216
8,HIST1H2BF,-0.0094897,0.58713984,0.9924284284508615,0.9964140847900216
8,RP11-302B13.5,-0.0094897,0.6064278,0.9924284284508615,0.9964140847900216
8,BOK,-0.0094897,0.59734845,0.9924284284508615,0.9964140847900216
8,TAS2R30,-0.0094897,0.60006803,0.9924284284508615,0.9964140847900216
8,CTB-91J4.1,-0.0094897,0.5864146,0.9924284284508615,0.9964140847900216
8,AGAP1,-0.0094897,0.5883464,0.9924284284508615,0.9964140847900216
8,RP11-178C3.2,-0.0094897,0.5972173,0.9924284284508615,0.9964140847900216
8,RP11-66B24.2,-0.012652934,0.7097144,0.9899046891163659,0.9964140847900216
8,RP11-309M23.1,-0.012652934,0.70998776,0.9899046891163659,0.9964140847900216
8,RP11-1151B14.4,-0.012652934,0.72832274,0.9899046891163659,0.9964140847900216
8,RP13-314C10.5,-0.012652934,0.7547588,0.9899046891163659,0.9964140847900216
8,RP11-105N14.1,-0.012652934,0.7179586,0.9899046891163659,0.9964140847900216
8,RNASE3,-0.012652934,0.7492868,0.9899046891163659,0.9964140847900216
8,CCDC153,-0.012652934,0.78458947,0.9899046891163659,0.9964140847900216
8,AE000662.92,-0.012652934,0.7065173,0.9899046891163659,0.9964140847900216
8,AK8,-0.012652934,0.71330583,0.9899046891163659,0.9964140847900216
8,CTD-2227I18.1,-0.012652934,0.72464347,0.9899046891163659,0.9964140847900216
8,SPTLC3,-0.012652934,0.73002577,0.9899046891163659,0.9964140847900216
8,RP11-274B21.10,-0.012652934,0.7109991,0.9899046891163659,0.9964140847900216
8,AL136376.1,-0.012652934,0.72903544,0.9899046891163659,0.9964140847900216
8,KCNJ14,-0.012652934,0.7238788,0.9899046891163659,0.9964140847900216
8,NEUROD2,-0.012652934,0.73028755,0.9899046891163659,0.9964140847900216
8,OVGP1,-0.012652934,0.7127232,0.9899046891163659,0.9964140847900216
8,PIFO,-0.012652934,0.7135563,0.9899046891163659,0.9964140847900216
8,H1FX-AS1,-0.012652934,0.7365374,0.9899046891163659,0.9964140847900216
8,GCNT4,-0.012652934,0.71465325,0.9899046891163659,0.9964140847900216
8,BAMBI,-0.012652934,0.7085725,0.9899046891163659,0.9964140847900216
8,RAVER2,-0.012652934,0.70828146,0.9899046891163659,0.9964140847900216
8,AC018766.4,-0.012652934,0.7105212,0.9899046891163659,0.9964140847900216
8,SIGLEC12,-0.012652934,0.7375806,0.9899046891163659,0.9964140847900216
8,RP11-271K21.11,-0.012652934,0.7041167,0.9899046891163659,0.9964140847900216
8,MIR181A2HG,-0.012652934,0.7070218,0.9899046891163659,0.9964140847900216
8,AK4,-0.012652934,0.732828,0.9899046891163659,0.9964140847900216
8,RP11-379K17.12,-0.012652934,0.7052888,0.9899046891163659,0.9964140847900216
8,KCNH2,-0.012652934,0.7431259,0.9899046891163659,0.9964140847900216
8,AURKC,-0.012652934,0.77300763,0.9899046891163659,0.9964140847900216
8,PLEKHH2,-0.012652934,0.75071377,0.9899046891163659,0.9964140847900216
8,CTC-444N24.6,-0.012652934,0.7173922,0.9899046891163659,0.9964140847900216
8,SLC14A2,-0.012652934,0.7168049,0.9899046891163659,0.9964140847900216
8,HSPG2,-0.012652934,0.7054469,0.9899046891163659,0.9964140847900216
8,CITF22-92A6.1,-0.012652934,0.70970106,0.9899046891163659,0.9964140847900216
8,PPIP5K1,-0.012652934,0.71100307,0.9899046891163659,0.9964140847900216
8,JMJD7-PLA2G4B,-0.012652934,0.7238388,0.9899046891163659,0.9964140847900216
8,AC010894.5,-0.012652934,0.7526126,0.9899046891163659,0.9964140847900216
8,SLC2A5,-0.012652934,0.7030725,0.9899046891163659,0.9964140847900216
8,RBM12B-AS1,-0.012652934,0.71348757,0.9899046891163659,0.9964140847900216
